Train Index,Test Index,Hash
8654,7722,ce216c75d59c0d23c1b265dd0ae8492f4f488f311a3a3297a90fc90543930661
8662,3654,5a7edd1df2dc086a7351bc6ab115a4deb07f5ae106a596d57de47a035cce2b19
8668,304,35d8458716cf7dc2b82bbd7b04617b16a7dcc9f7bdd53918530b185cc84d1bba
8688,3627,8f3427de346dbc75cbcd9e0b8dd5d8bd7563fc4c433e655d8e0ffe4e7dd77736
8709,4609,8e923564f5d22d301423864bdfac88e896a9e196e899949228e0630a64dec3a3
8716,5905,afc5861044fbfc344752e3d54e807d7b871ba8b9b6ada69f2e8ced7c58c24a25
8726,4358,62b37eca13db199e08a2fa77e1feed02680911df7d0b7df4407b4b8c03dbad04
8732,6808,3a101543e3c2f84cbbb9fba8bff7ab69fa57c0305939c2e6b7afdddb3ebfd86a
8733,6669,dc683bb8cac296ebac91353c96e2a91c2c34c7789ce7b3dc0b1bdc505157b971
8736,3106,cd24b8fbd88cf6a0a587b740369e21522143364d99d01ef5e6640061adde606a
8752,7769,65e168c30c8aaeacf69b208f9c07f3c583e52cc1b0c205fe5a94ef8703688b51
8766,5564,4c0fcf9f7a860a890a40659df527bdb48d14e3a96e238e54b03cdc7a9a75a1a5
8787,5139,c875598b453ca49bc3af8a4104b6a2108477ec1c80799dc649bb016f8f92ffe7
8798,4718,38aeaa5c184bfc0fad3b12eb8e7fc8f825f227e9ca46fb6130abe5d285da0ace
8801,1938,0f84e085dbf516fc1cfb95a015735215170ca66366b9f4ce8d77bc4226ef6ebe
8804,5676,299e0e18a58259be5d47e3f125ee2387a622178986439e3e15f443f53eda6ade
8818,7391,2dbd8c2371616771d586b10eeb93198ccd1bd07d4c1c8b2a5f5363719cb33a3d
8819,4077,3bbe62d6e2eeee5fe4f0e484c966c9c25ff2f9fc7568469643904c5fe89dd763
8826,7917,25854a0b50d8cd608c4aac274cee99cef47d0ee9929187286c8ee9a9648695e2
8830,3999,3208c4c5cfdcfc7d1ddfec1e0f827a1c5bdd3f285be3d047eda93e8e20df865b
8854,4362,0e96ea60e190919b2061c7cec3923b2276818e8d2e12778c4936f031ac5782f7
8867,4451,50fac349e7494007e4b78f7062ddafdfb465977e80fc13fc48895605e0a9bbd6
8884,3972,971b9ddb3cfa5a4ffa965772533fe9e7f4a0ca68f8e04c798916c7a755dd4074
8892,3530,f838e2558dca314e87bfe571630bda13960ca7f066bb0eb9ce4d817a034bb2cd
8894,1811,464ed60a0bc3941283759bcfa0f80d3ef48859339169ab55f969f71cdd20a035
8908,3665,9cdc0c0656673f8846c610c6c0cb5ef2af71c793bc6f936c1baa956593f9c604
8920,7467,5b834e6cb0c3e91dfd58fd23343fbb8ae797edc2f23160e9f443ec7b4efa9b96
8953,5180,731fb9c4a14bf302b67cafa04b3ab607609cf526e1d65bbf153fcc4527b40643
8965,4147,9bd2fa41123bad357f6e4653512d5a7e6a86cbc35020ae250377842b70d10945
8971,3965,1ba75da50c5ecfe99690c59ac9222d6c344072847e12ec9b840f6cc275bd8236
9000,1301,ea1835618a42436b09d80d62cd797e70518bb2b6dd7c1bf38bb1b27149e00706
9024,3865,19a29f1c933b96c3b92943d8d6031aeaf5c885d4ccb7c75896a152c7c7d29b59
9042,6392,82d0be6d3d083ea655f50382d3604047fb7302dee6478d5972f44625174d7a97
9116,1979,29368145fa1172390c7321701aeb0fbaf781062a3a19580074501b6411911f1a
9135,6044,3275d7b467d597644479b27cfdc145004af278bd8af87428f98c1193f18c13b2
9139,6811,ecd5154d3294502372c96f97c86488aad671843e5e10bb300dd7660dcf8bf49f
9145,2127,4c3e299d987899f121683c517c5ef32e3881a9c87405e00d0e6f8350dd0e3bb2
9162,7765,7c531bb72069e88f939006a76c40b2aac62727b743245cb3a217ae735293e2c9
9177,3754,bbe07ae166b16cf98d21b82aed75ae06689a148759342a745f4628378f8111d1
9179,6525,f210e28d29369374f40bf2f3b734be820f83e54395410022d8428b83efc72def
9193,6677,923b1dd99e59220e4565f813725f86f5abc142eeb65060c98ff9f0b413ae6bcd
9207,6840,788555b9a0ebec8ecbb66fde8365fbd3b0f577b86fde1fea9e8608364a73c317
9209,6925,8c41e5f97c169f83dff4e3c8823e0b4e80d646823969d4057540c9fbeb8424ee
9235,7073,3f571455de8ee3abc751d537902e6049a959a58571c3588d60d277578c38119f
9245,3957,95660ec51176bf5f11dbeb9af51b5ba2c6e3931009d765f05accd9cdb44bd4bb
9262,7246,f4e5cef44732af972300b2ed65eafcdedec15c94dcbc49a4fe7d46eee92a4793
9269,6883,05334b74b84b624bad678452b2468f9b51c5adf5c6187aa09841bec46abdb20b
9274,5591,681b0585a58afea4e5d98feff35032ef6599682dca170164a00334f297010383
9312,3884,8dee24114b66ca62f8d1f4e700c58346ecbd8350097d726f4b88947e3bf85b4b
9316,3821,2c19e0b9579b2bbc511eb84c54fb37d626827d73398cef6643f15a2acc59427f
9322,6683,32340efcd4792b2cb2cbdf495c47a27751e841bd64eed83fddcb7f76ce071e73
9340,4060,ea5093388a1e18f50d2e1ac644c7a68e4f881c09592f664460317f2344414cb3
9346,5523,041d7879ff118fbd80edf9fce8606006d62599f7e0ba185f1cdb6008cee6f3fd
9369,4204,994ff56d58d5696d0f05f5cc25ca1e1f57dcb613294d16c4b55fd694e83d98f7
9372,400,6b468fae929623214c21e55bcfa7f6c86be163d2f2cfd7f6d560a02fd99cf7aa
9376,74,16743105576d5f8e51b927ef5be36fcb588d41f9c968b6a118a0662bac31b00c
9406,3474,680e724a860ec90c30b4c3b386be3f8503c5dc90002ac33ebeab719eb620df43
9416,7734,208bc7179ff0d4ff0379d037d3da4daab436cd6ff88caa04b440f4b38316f666
9418,1264,b77e55d86c24bbd0df1826b8c6a50d64c717432093eeb9c3839bf9efe6ca874e
9451,5730,f72f553bb021104f374ddd4cf78e410d85d69d9876385ac2cb73a562e35c05ca
9453,7540,47d1c0d1d34bf59e7e5f4c1dd62a5eb0bf8ceec5515206c2adbe11aa95388aa8
9456,6346,cbd5158a69e911c0597294b0a291d24dc58cc9ac2bb4d4688da2b6031cb90e2a
9460,251,6d5b823b43ed53d458dfbfa1e075e69c54246d9f792910d6eb5e038d14e5a341
9477,3004,4e4b948abf662902b4bb6f3d45ef6df189333056a23360c0e254e139c4d92ac5
9487,5491,bc6a8fd4a0503c4fc9e23122b12740a37ac59ac4e82e6f53d8f4a98d9e7283a4
9541,6108,cbcd04fead67a6dcf5721d5aaeb3378c5b5a8f0c9ec13ec9f5a6e3a2cd152dde
9572,6147,4d726d5542ee9d96d229b7bf157adc025f3c725b9db8536d4c136669fbc8f337
9584,4397,cd1424fd9a9f2fa09057b442fbdfab192006d1bc4da33655b45f0f4a78e0e86f
9591,7026,0c538f84be330cee75504e20f108979a9be55b8a59bcf11e92aa8e77a7c1ab95
9604,3391,839efce966c907499c8b13203835eebd092b0e7782f07b32eeae293183cc6f1c
9617,3228,6c6df7c324696324ddf5437f37e8f0f3f812601a6ccea4854253c5aad3724f6c
9619,1922,7414139991b22e5026d92910561761fb17a6dcdf6ac32f32177157bd9a1a0c82
9629,1920,539cf1c2f1bdae916cb9d8c1add811b58199d032a40f51d1e74651a2bd66a268
9635,5176,8c4646448769a858f370a95cc0b8aa8d28f9ac3f47c59f2e4b4a240555bf855b
9639,6772,a5dc90f72cf3a91a01caa33688dd704a0b9d61024a32f59f5c56b075b3f5e551
9641,5756,887bd3ba82f4041f8353dbaba0064ed293587f63ccf98d40634fd71545f16168
9676,3731,fa6c63f2a24aa4d72721b28091f841af8a9eb8c813fcd8da3152797c9753997b
9687,3829,7d8b509509e079ef93d9f2ee0b66c58298e4210796c3e0356aa6e573000fe2d7
9718,4822,065ed235f8808750ffc0dfdac528e8031688da9c71f83ac4330b20ed8068704c
9740,7855,6caf015241a4e44b4efc0fc5132d5980a563b649124ee113148df9e5a62189bc
9741,3184,b982bb5473d1c6672ff9ba3b3f6a506555055b4ba7a25240aad7a3359bf74c54
9750,743,4addda43a5b158725ec61605fa41361211953673d992dbd98cc0d9e7e871a6a8
9770,2364,bf6c3e17e9aa4e3ced2da06d1296b10630c75100eb0d6a5f6b5dc8eb7b781ed5
9772,4880,2dd34b7a3a73533ba89a7fff91ad76ffc10d45cc29563c41ef2e9f025f9d4099
9800,2657,764f21e8ea1e33fd88fa64a32f0721e0994f5ef1d46eb032382b836b251d3e2c
9830,7132,c7d325f68b44d1514bad8cdc1ea72e233399ade89d348dc7635a92fc325c8176
9832,3690,301400518ada7bd8d9c78ab433c9f09bf163696fb4e9e9a12ade7d4b9f49bbc4
9836,1029,3654cfba46d4f63a57245c95135869e95bb3267a80fe2ac00168cc4124d16836
9842,5208,659c24fb4fc50a73ebd510ae34734a33ed537a8c8ddce017bf1a09ed630f5ea0
9845,2385,fdcb10b6cac69570acbec3484539ec173fcb38242aa3c9b12c2a32c792d3aea8
9848,5121,f35316898c7817ec2287936a0f21fed82c13634b0c8cd49fb0773e49550c77ca
9851,4939,c654fc64d737e79fe8705a3972482af8ee651dd79a3986d83fb135cee3be28a2
9853,3509,545735802a3ea3dd85ace31263ccb5c760499bfbbbfe6fffa5225836e3ba26b0
9855,1068,c5c2217c010055c8b87ee7b95c3538ea8641010871963b0e6f18f84d3025b5c8
9859,2711,d3bef827ec24b249d608ea35872ce21b3ca77759906fb7d5728cb5350e061e89
9864,1524,f2406c7428f8a3049b87596b36c484dfc8e6f09600f09f42fdbf1510d4c5b8c8
9874,2883,e438b59279f6e8f6895f060cf0b85c84d9f5201962ddfdd3a7d1ba4cdf3d40a1
9880,3066,b70529269f5c8ced354d23477407cdea84a1d18547e3ff0a69af585c06684c50
9882,2461,30861e32af627524bb3ac1151cba1ffe10428ec67991f1739345b7c8f2b7f711
9885,3710,b5f50d403b3745a455c8bd42b6fff8ea1d922057baa828b0dbf891f5df56d155
9925,6034,248fa5e775e3113f62a439930cac0517fa9170fb1078dce25f8d22c6388499ad
9956,807,e8f0c9028e0714476fad516f8f1b0016ab7f384ffe01e4aebb5cabf172450347
9972,5158,429cda618aac05b1166e9f08f96bb03264a14b33ca161e164b9663ecce70fa8a
9989,1285,29018fe3416d5fb1f3cbe7cf674a56038f78ee5816d544d408df247f765afbe2
10023,4307,26f4b24a60d051667ea52d9c9052c2d80a1dbae7115bcf9f65ca639deae39d0a
10026,6222,015a3ff4b023be969132564ef084447947684741df5bb96d78d4b9cf172d7c9f
10040,6594,e27c30f1926b6860efd01afd194f365feee1bf91ad552879c18c07450530685d
10101,4560,419edcdc53506a8cf16592094933a2afaeb1ee661b2948546a0a09718649bf6c
10106,7528,1f65a2738c6b7672432131b6c618c1529ffa7f2d292ed4fe3b738bb553fe9347
10140,4511,afdb528125ded832c71d88c49c99c5ed92b092a75bfb4c10c5cec8c34c544b58
10151,2017,59850323aaa2ba0dee194cab35743f0f23a6d29c966b9da6fb615ba388487b8a
10153,7810,5a09f80446315d5dead74b83d54780eb64e345f055be24242051680ea5d2a0f7
10158,6878,c0ad43b29ade739bad3e800538cc8c12e67f9e043d8c9dc43a9d55b0db48bcfe
10173,4873,08f4fb7fdbfb86fb5d76f279506f69757b2fad870b76c4b7d2304a9d95565a45
10188,4813,363d94e43048442e04310e39d0a12cd84f7afb3a7e346a9c10192dd773ba27a3
10192,5501,0e93b44c525df7598901fc573b0dc27d7e7681236c2da6e8b01187ddb31408c5
10220,5889,daf8ca3983bb7a5e7aa640fb2d188c4b0396ec18718a5e440e65daf5d687787e
10236,6870,f9d8ec665d6d8bfbe6e69abb48f4929ebcb1649861319b8615fc2f9724b97ec7
10241,5729,eeaa687ca28330d16bc4c18614ace3e9c40c4400e0b57ec625c90edbe800b6b7
10255,7868,434d0a3cd21fb273a8f809c186107447167c53a488f423c69d764c1d43092879
10281,6746,8babc8c5cac158302596e3de19a2ef950156af81cfdae043e07f3cb1d4da2c0e
10297,6984,445b127c1c7d797d17cc23208abe261293759be99140e073d46acdae5a5fac07
10326,5443,0b04095ca84d92a13c2aabb7044f6d4d00f5ba6052276ba4fc2cf1091aea0b82
10335,3342,4425ad78f5a472d52a88e24e2b62090259c07fae7f96bdb63513ef628ed1989e
10343,2872,b397de934d4f8f3efacd4f57af8cbcd291907c90f5267e999ffda099db671246
10347,5422,20be44c2ab57c09805a4a955bbeb04c42119a9c68670dac3483288ae06e9e016
10367,2827,9a20830c2eeb9b374579b438890a19bf13f4d8fb5f1455b1f5cd7da89e23cba5
10376,5898,10674601878e16024b3c45f778d153ed8ab7337c3e4455a95db983e19e9ed75d
10384,6315,66cfc82d5225d368a69005f3352be5a47f7cf7a00d4530157fe4f3c9f30361ab
10396,1230,25fe5cc802f8a2c2a2a18eaf2b10a04745106a2fb8769ef0663f5d1dbc759f91
10398,7510,2f837af9d6cebc3c253ad0606970f85f55d640449b519763ee6658a347ca2f74
10424,7227,40a4218c774dbc9578fd84d7e6be1db17a0ac1c5427a2e37ed3a5df9d3b17b7e
10425,3470,74d1aa5256e5572c5749ea1dd56391a4b7f1076c66f7861a930bc16f4b36bdf6
10450,7648,d400d53b56b3e904999101e6e65d94b87fc8bddf6c86f887bd3aa84600b91ca8
10488,6612,68124614188b64027bc08ddc9a11f1ab48bf538d93bcd28d1b4a6d13b4ca4e05
10499,4128,c18063392289e31ce4c607555f62ffd19a1d9017fa9b9d1d9f19b570cdf91c8d
10510,5314,26243ddf5eaaf1210a12b5c60bbc720b6a4355499e5dcdbe818dbb26cf0d17ef
10529,3187,a2a3e3242dd20bf2b2a466b5c5d39c192d3e9ad8d53e56d73270fd94fcb34dce
10539,7563,5d5999d5e77680c13148d4f19221bebc44430d2c2076929c64b473921b5f9156
10546,2794,d3a8de0298003365aaee508f83af681dc0c005e69fddf2340c4164542403eb63
10563,2310,cd720ea1464aa87323bafee736d5db511b9714475548fa5bf8334390e7c346f9
10576,1076,42255643ba48f328a942246fa12e1b0f81b5ceeaf289c654f9fee221167976df
10594,2334,8e070e3e39beae9157bf90df73087f9d4e36696758a07bed355fb50685a21ec4
10613,2006,74fe31ef834fe55c562377e1d351461610e5ed50ac4be4c6be6b8bf7f0a35fa1
10627,5812,b372a91c1262d250753408fc95b076f1dc3c9686837146560ed0bea9b33ce11a
10682,2963,99eab1227b1d5468317ad42fb27fd5e504f2f6ae532075ca8c10ec455a409b0e
10726,4587,cc645dc4de803248f2438f786ed694618c748d215df0aa690e1a841af5bad004
10733,5975,ab4b323120b4720524db34a507c397015f1cf20877c865bc5bcdfdc3622bdc16
10748,7046,cd758c4f53e0cbe746a76735bc33df3d9917f0bde93cd41959e22b51a41f1658
10754,4104,a3fc78b1b7774072ea65ac78f9d7f99b41645560943c93cc6fcf1f8ec77f9502
10789,2109,244279527be9bedaa685a6604f9df69692efd62e506186a6097e8c96ac69f7a9
10790,2211,6c47619743625437f1a6fdf042b144dc1161cbcfb16146d044c47d0434597d0c
10795,4217,0f0a01046e6e7831ff532d1d0e2d883d470fe9f1e6ce34e0d2f4ec7ad9f241af
10806,6798,d150f4c3531385e057860dda0377cfe3aa31f70f901eadd04e809ff74bab8933
10811,4043,1a9ea5335f058beed1e31aee22f8cd989c64bacbb6b4ed1b55e339c09103b1d2
10830,248,d8373bdbdc7e252ed092a59b3f4042d406714eb3c59474d5129f492e1db8dba6
10831,3582,fdf3a076aa4192d520f27d7c594298f445a28d0d6f2f6e61655e1e08c415071d
10832,4538,9af217885e4bbed5703004312f9c06e0e3144e4a32aca9ee9a8c0e73623312c8
10858,962,24806cfa8dd436289ba8d0f52a20303720969cd5c20a1139c0b606827b590336
10901,3688,facac9758c2f9ef8143ae05f29673d9dd9bd455b3131f96913d2d5bb0e0a46fa
10944,3167,ed6eff40d5da43ad569060096d484abe743e53fca35953d28c34f07485d7cd47
10974,2588,58e238e494f0876150d8e5f7397fd8721636e64eed6ab36f4773f22300bb8fee
10977,6056,9bebd1e70e993b0c9d292dc2c1308b05287b52c2167471d98cc24ee4678dcf7f
10983,262,ca3fe173c8ccabbab7523e54d570f62018dc8781322d4ad6ec88e9bd42d4f943
10990,2824,e765b1a7544435e0fe2bdd16be9dbc5b22b41dc83cf7ba3d038d7baef5206380
10997,5421,e5af192f9146a16d5c1718884e4b46bfe7ff1ef5abcef7b585bd52c7205f51af
11035,6331,bb0a22072b9efd2a76fb63857dc44d0c5aa053d6bbaaf7c6231d8e1322e5955f
11049,5623,4d4be6a001d1562370f4628f0cbd1f37fe6900b82ab1b4bbbe108e4319fdd024
11054,7763,3144167c66a378886fd97cca747833a5121a18798f084b83fb3cec3f12d3f69c
11062,326,3433a4fa164630ca5553527e6f38f7ab8ea8a4352c3a3d40c61ab5b65bff05d7
11070,7302,8745cdb9dd05b5097634b048701433f0caedfea281f3e592a9ccf0ee583352a8
11080,1158,b7f0711eefdaf6f38da2db36961caa2225bdfbacde00c3989fd77b11d7f0e7f2
11097,2169,e987a495b0f351f12ca41f98ac4e7cf285bbaff44850cbacca319d799808e2fe
11098,3150,ef055070397723bd7231057e8da1536af0901c1f919c297d8b29a884871b73d8
11115,2118,0abcbdad9dc1bc522835b4d9e11a77073435d0c0947fe55563e9ff237d76465f
11160,5446,8fc760133fdcfe4884fb9b746fafedd0564a0c56d9f7a8fb0a3442ad2173b1e3
11162,5191,427c38adfae0d1f8c17d1aeda8b9afce90f9da1ef8171f8f762b29206c8a3c8f
11222,4618,105f2a699abff5baa05dd3a8130cbcd21cecd3fb6b1ee76d42eff299dcb27028
11233,5822,0096f81340b4cb0345fb18a8d55bb03544930cc79b424c2b91c2ec10da85e3bf
11244,2322,913081cfb57ed82aa43a983a75e81b25b01743e33dcafdfebb0cc373075a0479
11253,3398,ef71342ca80702feea5720bbf42dcddcbcf7292709ad6cb81979b5191f0d8dc5
11265,2917,adc201170ead2ed9ad7918f362bfef066174a2223dbbdb0a48373cfe7efc49eb
11268,7745,b2a6d7a53ccae895f57ca6c363f0edd0f3e1bd925d40994457c48a29be1d797a
11272,6650,90a69eb133bb48a364eef0b4580d2d48a8cbc3b258a45a1cbde95dfed73e7bbc
11273,3516,88eeb056066627084dd71c4ace25e834561f43b5abb0be98fbff9209d598bdc3
11287,6978,5f459cfe903565cdda829f075f53162e5c7585aa3708ba8ba9c8145e55e8226c
11306,1710,d2e6ed15cf8cd562fc55a153d4d223437e157e41b7e654f97ba64c64d24d4dd9
11308,2699,7cb303ac9ed339dd66a2f4dcb10ecfab0e31cc4b85bf0b6245a044fbf7e02d11
11313,6464,5c3f45a729fbd708163e94c97ead8e60391e3ea9c796e759a994449f5384802e
11339,7508,efe41192b534c2d3a760cb5efeee82fddd3ad4119e48f84c9e182a5a24963ad0
11343,4416,58435d7699ef332af30ee9074197cd77c97f394de895ce79faa84804b4a5dcd3
11347,7478,5ec3c9bf0c62b6ec000ada467ba432bf9d1292051520715bc0eb73ba54a0279c
11355,2140,e9ca8b997bbb2ec4b432c014b1a4346589916630c5eaf4e12bb8c0f708606b7b
11357,5173,713bf4fa108a99cd2db950df9e9dc81ee4aff04ba64b46715ce9fe333447cc03
11408,5215,f4bb54f87e19acf7e997dd7241ba1166c8040b1a746010b4a6bbfbeb66b73f30
11417,42,f92bf01328e983f1e8cd9e9c9c15df9b3db38f16604ee4e56a502b1b13544a6a
11419,1439,fe8d5c1958233b2e4e9bbf5fac9c81779588585530507198716ec29e8511741f
11427,4225,ab0b95d887255b242e246a38051559803682af46923513bd7c6e77264b9a131d
11434,3238,8509c5d57f5c1982bf51215fe29911cb7c18cde0fea1e13a8e6aa1d5c7b4bd72
11451,1976,624a23aa6eca80247d5c1d2dd55ebf346b6a92ff6a81fa156e1f720ad1426c65
11473,1473,0d0d3f287f7256f61515f62c2e07650d9ea902cadb495b7e1d003123793860ea
11507,7788,d95d7ff0dc6ce2546ee83ac9f90854d797442cf75d0394e3559b505d6e3ea29c
11511,6539,bcfe4ecb1d3f2863ec71535567a2f3552e223ff41ab4c7431071e4637d8c031d
11525,4531,1610bb0a6f924c2c243fa384ff868701759672cf96ca3b40377363eba80a0666
11527,2068,2ad85befd425e1e59b4229d2f5bcbcd4c1233f9aba9b498f8b44aa1d70923b1b
11528,7813,96599924409c266ca4b57c8d4da1658276e5626b5acdadcf90feb6acd9b12675
11556,897,4fe39bae06a22f937b3f4f457415fe6a4668795437ea0dc6843932ac677255fe
11558,7897,e805c43208ff326116338a7c983a4156787a8ba1f60ce41849869a59130ab9d8
11560,322,91c5ea0826e6ad8798cc61e2f077fe5e581c11442355d52403ad6fe22e4b6723
11580,5296,b59aaaa8a00412db1d47e78abe9b20a8246621570048053cf426bb6727228d62
11590,2698,e8576d21b8e354ba192c56e0c1d24fbe0d788cf22785d49311ce8ac8f819164c
11596,740,53e7354cccf3bcfbfbf8c9065914ed6ef61b549b6690b4c63ad9eb4731f9b641
11598,562,434cd87c884b8b6153e5e60c7cf9999406f36846793e6af60ca9fd1688f6fdf4
11624,7587,46a49043c82283bb70f02fa71ba4c1f17bdf2d3de28ae3772a46fec1bc2a7c4a
11632,1675,1ab3ab9d4a2f86fae3d8d1c2b084ba0f1a554ae050a4bcf969ea00061c3ac14e
11635,3434,8a09e6d6daba0637e51c6058f5a2a0d4b430c0cc795f3ec7f5a35c403b2485d2
11646,4436,4a173757cb82529f241cc185cd74f37cfab82c6f72ec0b6a64562ae9c5a60513
11670,4502,6330d93ee7c3d0c0744dbb7e9c7c4fcece6de15fabfdaaef026beed627610089
11684,3310,0f9a908673510048919321e0c4e1112c2b687c4f8e463d4c4c899b4e1b53302a
11726,2445,04a3c53439e6ef6cf6330ecb5b6d2fc06663d354bf6804492e51d6d673a9f2e7
11729,1252,1a7d43a74b23e331e726b100ca25cbfad92fe49b8907ce628db1c7e796580a79
11735,4083,18aa2d3aa2a06a83e0555870ae30cc607f0a90532d930690b419de027b3bace8
11751,3579,71af05e6f3115260feaf823644eb94b5ff8a3ce8d35f4be5dcbdd94026c3cd47
11773,6583,2f9dee7597810fb753752002d68f861930599d4b2767c5cede3e08b42e6b81db
11779,4025,e38f23939c1d0c56f4e6c03ff4ac06833d718012f7046057a35d80aea69e7176
11782,808,b214a94a3b071232cb9c587bf0d85ccbb103f305b8405fb60a05d9b122977fbb
11798,794,7bf97cc1b81b8e158b095c0941ff19c9c6dd32dcf257ed900d16fff3c554f6ed
11803,353,bbb76e303864d622aeaaf40e5781e931e74f2ca50a766aeb714a579e379cb587
11815,7241,14a160513d1b23f19de6afd6fd87f1b7e67e98276ec2507772574acd196984ec
11836,3531,4fb9a5ab471c4bc6db1c6f5f288cec4faa01aa57891acf8ae88f511326eb2da0
11838,5045,f194345288fa0bca8be6934fc1d2714cec5be5a398630d687f6eb080f71f8686
11839,6149,9115559c1f9e9f842077aea63fb23568c25e23e1c95541116f7e5b9deb03e936
11841,3586,3790b9ec38ee6bb413e66b8e6b569c964d576a9ccf47962fd9c931c775ef94f7
11863,7480,9ac644ac73e2eba325ab5d44fc4591c4e7ddddaad4b222f0e656f3a913504c86
11869,3476,0ac3661ec30a84a3f1e32e03134be18d37dcdbdebed790217723772bb51cf6d4
11876,5489,559b0f24e6d0d8ade7b55300fc81fe51b62cfa39dac52cea46c80f6d4e633bd5
11880,2939,671e3ad9cfe8c27155afdf3d3c829353965e80d090035e3ae3500c7ba606ef2f
11889,3349,d774a88f79643808483c62f142d98e5c8941b044517a259c3cd9c4e6a72e6e53
11893,7690,17da13efcf260260a7d15d9b5abaa43c36d7c88eaca06611ceff509e561e2092
11898,6904,d25dbba0c879ebeb03ca140d1b9763019172c8999aced0589483c620df133963
11905,3136,aea4dad08cb5cdf02d72b57f59cb905ed7c35a44820a99f84c2a3cf03358dbf9
11909,2007,0fc5a01d4e9e5852b91b504c4d17467eb990565e75562524a19fd98eff4d6262
11911,1975,a658b183975fe7bfd9cc573987e28b14568c19aa9d4ad9c197bd9097d5ebad81
11914,3347,4cd0b771a46b377aeedd13d676e5ade319ad719ebcacd495e1f8bea49bb56d94
11959,7894,a9c90e6fadd9afced81a668188e2af84d93cd885bd3dbac6b7580954c741bc6d
11962,1404,7ed5dcceaba188c753edb22fb319c2a376c7b890daee63f2bd4a68af969285e2
11976,6318,9c2a78097416ddaaecaeb7da549e82e46f261f656c32a74561c320b1154b48ab
11983,6682,81076d551dd7896d776afdacebdac179372fae4a4c32a1a2d87747c6cee94898
11988,1615,6660f342b61a2e933b0d4f2a90cfec8b76850b935e7d48c630d11c49011e38da
11989,1150,3a5d520e8ddb3faf737caf967094ac507a1905b27064e0204664a2b8452321ac
11998,2074,a46bf1aa57597fa04e790d4a126da0369a370345ae85c77eb95fcf4edba81108
12019,5227,d7f000e8d85346b2f00cc1fcc9dff63c473c38100b1fa568d0034013b7df96e3
12024,6665,d377b897e3aede53374b6b17da990604111432a89068fc9dfadb3a52a0dfe34b
12033,992,5c2bc4581b72fbd0d61e55cf6ff5047f7354ca3f3d3342f7b9b4e7ee1042885d
12050,752,27d4241b09025d8b60ddec792ab306cf23e4a6e178145e1c8ea6eccb5dd417f1
12061,5723,0dacd413eaa77ceb364e8d75a224c2a88e4f1bfd670171bf471cdfd02a0e79cf
12062,3814,13824333cf8f28fb5ea90972fe079a34155e059e215e6786a9d4222d296dd96c
12080,3514,07226678ec915ca90d12305bafb80b7fb4281a9847d630f3a2ad0a26b48c1e66
12129,4975,61c242eabb5adc1f34a006ce5b451071088e38042e12afd5bf605167e8dd8b83
12153,6678,5bd7b4075b551e3211be1cce3bcc003fcc4492280288397390636c6dcafa6caa
12158,2512,8eec844c60ad67bacdcc3c2e083c87f4462aa4e5a516f4e6adbc04021fbdd5fd
12173,6857,2329e160b089870c09b1e9becb10c73bc7f233e9a3414b596e42ae23993267ff
12193,6690,d338b1220104e00c1f0f63fe662714922fa084f81846b4db18cfaf02dd44faae
12196,5310,29d3dbc8bf60dd104d312e2253df07e8c38ef7330dbd0c74c223570e3f9baf31
12202,7901,1a50486044f77d0cd9b8fab21bdfa33c1c5d237d67fe61f514c92628f7a70fa4
12225,1830,965b30aa7d7123fd44d9348874b982774560ce16dc1a6903ae3c6943e98c97bb
12228,7582,ed5c7c0f7746c68cdbc6c6a31198c5c1bba68681e70659586334c4fe3a087a7d
12230,2218,0e5621af262fa4031d2baa1bc41501e5dffb71300b4e8a39c54694707ebaeb1c
12259,640,ce233af254a462d6095a59f64d08bc0a9f3debd33d313c275bbdda6e2a580f42
12285,5847,c21a60e790db1d30c0d5c946c0d16dff54cc4c87ce03cd2165c254c75336e017
12301,5805,ee580ab54cf5b7eb140d51fd09de02def2deb7c2271514d1ebcc85cd4c1af990
12313,1737,7a4cdbeb4d85347c91e54b803e66a644924d028dbf10c2ffaaaeb627474334b0
12321,1085,709af17ec0b53d1ec82b6ac2c1cfbea321b201b8e9b6a3a2cfdb25f3cbbea1c0
12330,3243,be7d7170e3098cf82891551b482aed501d4be17e3e4037c0c32260c4e9d70faa
12373,6009,43da1aa282b101133fd48d6ccccecdeab67c3b4c82c0a5d97024c7c584538d66
12380,6457,9de384e94ef04bd4c0cc6f9b2bd6711762d14b1ef05f8ab3178f1fd8f2ffa96d
12394,1112,dc2014e3665b94c9d159b5defdd5569898e52029fbed3a3f965d2867dfbff187
12426,1212,d8268e4fb5527d4f6b57854e71d374f6660bd30064514ec4ba90b7de6ebcd99a
12438,7925,dacc0f7a1fb8e857944d84b97c4a0cf162071e9118a6849dcdb4ba9117cfb0cc
12469,1456,ecb838e56a9b1fc40bc25e67bb56ac330a3549958dd50133f600b0c2fec8feeb
12470,1320,e1d8f6968702336a416bea021b42b5ff885853c0abc5ef777159a1e3d4636adc
12472,707,725767c3904df35880c835ef5382c65b74779030cc3448316476853722e915d8
12483,1902,1cb30b2934452ad379df183fb187ac24978c97ec4fd9b7f89defbb1a666e9506
12491,7169,02c013f68e63eb00c961b48133261724c814f5e4fc6bcffc6f9542eac790d704
